# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 22:26:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\norbe\AppData\Local\Temp\tmpdmwn_5vi\d_i5mbmc.json
# init = 2 (Default)
# random
#   seed = 153
# output
#   file = C:\Users\norbe\Desktop\public_lectures-master\Data Analytics 2022\Lab 1 - Python review\out\bern_1-20220308232659_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.816292
# Diagonal elements of inverse mass matrix:
# 0.451341
-7.84572,0.908711,0.816292,1,3,0,8.47554,0.250172
-8.02338,0.84638,0.816292,2,3,0,9.34346,0.222669
-8.13192,0.873835,0.816292,2,7,0,9.46139,0.474897
-7.64059,1,0.816292,2,3,0,8.11049,0.342835
-7.64602,0.997426,0.816292,2,7,0,7.6592,0.316433
-7.77028,0.853554,0.816292,2,3,0,8.95265,0.405352
-8.23241,0.794468,0.816292,1,3,0,9.20971,0.199054
-7.92731,1,0.816292,1,1,0,8.18567,0.236292
-9.60494,0.840924,0.816292,2,3,0,9.80491,0.115925
-7.64807,0.933128,0.816292,1,3,0,10.3979,0.314377
-7.6798,0.986178,0.816292,2,3,0,7.76582,0.373304
-8.08751,0.859357,0.816292,1,3,0,8.61759,0.214707
-7.92799,1,0.816292,1,1,0,8.076,0.236187
-7.65589,0.975197,0.816292,1,3,0,8.15578,0.359261
-8.34179,0.912274,0.816292,2,3,0,8.34185,0.188835
-7.99611,1,0.816292,2,3,0,8.29138,0.226304
-8.20783,0.824884,0.816292,2,3,0,9.89557,0.20152
-7.77116,0.927736,0.816292,1,3,0,9.01291,0.405597
-8.01993,0.982238,0.816292,2,3,0,8.02019,0.457413
-8.03077,0.821681,0.816292,1,3,0,9.32863,0.221712
-10.8817,0.738746,0.816292,2,3,0,11.0197,0.0773504
-9.89929,1,0.816292,2,3,0,10.8322,0.105115
-9.26827,1,0.816292,1,1,0,9.88646,0.130311
-9.5253,0.974941,0.816292,1,1,0,9.65931,0.119115
-8.80874,1,0.816292,1,1,0,9.45874,0.154751
-7.91021,0.86222,0.816292,3,7,0,10.5446,0.437614
-7.89109,0.882866,0.816292,1,3,0,8.76648,0.242127
-7.84692,0.92868,0.816292,1,3,0,8.59753,0.42437
-8.18454,0.975862,0.816292,2,3,0,8.18652,0.482427
-8.31479,0.990354,0.816292,2,3,0,8.40369,0.499627
-7.65781,0.960457,0.816292,1,3,0,8.63306,0.306749
-7.79652,0.910628,0.816292,2,3,0,8.35116,0.260134
-7.83042,0.984089,0.816292,2,3,0,8.01366,0.25311
-7.63838,0.966698,0.816292,2,3,0,8.15332,0.336109
-7.64298,0.998671,0.816292,1,3,0,7.64695,0.320074
-7.6496,0.99669,0.816292,1,3,0,7.67156,0.354113
-7.66846,0.989011,0.816292,2,7,0,7.72527,0.300437
-7.72435,0.932846,0.816292,2,3,0,8.20768,0.278616
-7.7148,0.969656,0.816292,2,7,0,7.97635,0.387861
-7.66784,0.986595,0.816292,1,3,0,7.84732,0.300769
-8.43522,0.827549,0.816292,1,3,0,8.98267,0.514083
-7.70145,1,0.816292,2,3,0,8.29292,0.286211
-8.30949,0.950889,0.816292,2,3,0,8.30993,0.498962
-7.69348,0.984254,0.816292,2,3,0,8.44245,0.379516
-7.72575,0.993132,0.816292,1,1,0,7.73057,0.391705
-7.63907,0.998362,0.816292,1,3,0,7.73285,0.339124
-8.59573,0.878985,0.816292,2,3,0,8.60338,0.168766
-8.21309,1,0.816292,1,1,0,8.55437,0.200987
-8.21537,0.99967,0.816292,1,1,0,8.30938,0.200757
-8.26137,0.993416,0.816292,1,1,0,8.34108,0.196233
-8.27608,0.997916,0.816292,1,1,0,8.37266,0.194835
-8.31736,0.994216,0.816292,1,1,0,8.40708,0.191019
-8.02663,1,0.816292,2,3,0,8.28111,0.222247
-8.02663,0.740974,0.816292,2,3,0,10.6021,0.222247
-8.44022,0.940556,0.816292,1,1,0,8.44062,0.180529
-8.56805,0.989205,0.816292,2,7,0,8.56903,0.528767
-8.03011,1,0.816292,2,7,0,8.57203,0.221797
-7.63885,1,0.816292,2,3,0,7.96226,0.338358
-8.00908,0.908276,0.816292,1,3,0,8.23966,0.224555
-7.71765,0.951845,0.816292,1,3,0,8.50248,0.388885
-7.66957,1,0.816292,2,3,0,7.70769,0.367976
-7.70889,0.991725,0.816292,1,1,0,7.70949,0.385675
-7.72997,0.962367,0.816292,1,3,0,7.98603,0.276926
-7.63927,1,0.816292,2,3,0,7.72151,0.326966
-7.63877,0.99972,0.816292,1,3,0,7.64162,0.338047
-8.01792,0.906408,0.816292,1,3,0,8.25251,0.223385
-8.01792,0.600083,0.816292,1,3,0,12.3506,0.223385
-8.48939,0.823944,0.816292,1,3,0,10.118,0.520215
-8.84462,0.923424,0.816292,1,1,0,8.95486,0.556113
-10.4906,0.701158,0.816292,1,1,0,10.5153,0.671058
-8.94139,1,0.816292,1,1,0,10.1993,0.564858
-8.93129,1,0.816292,2,3,0,9.22429,0.563962
-9.41852,0.89862,0.816292,1,1,0,9.5942,0.603341
-10.1496,0.856906,0.816292,1,1,0,10.3741,0.651663
-8.56021,1,0.816292,1,1,0,9.80606,0.527932
-7.96149,1,0.816292,2,3,0,8.42697,0.447277
-7.71672,0.872656,0.816292,2,3,0,9.09812,0.28101
-7.71672,0.73124,0.816292,1,3,0,9.83301,0.28101
-7.66926,1,0.816292,1,1,0,7.70785,0.300015
-8.12602,0.958863,0.816292,2,3,0,8.12888,0.474029
-8.15178,1,0.816292,2,7,0,8.15701,0.207415
-8.15682,0.999253,0.816292,1,1,0,8.24089,0.206869
-7.68322,0.999724,0.816292,2,7,0,8.06782,0.374942
-7.78508,0.986814,0.816292,2,7,0,7.79638,0.262694
-7.66013,0.985816,0.816292,1,3,0,7.94534,0.362234
-8.18746,0.858121,0.816292,2,7,0,8.71648,0.203617
-7.7555,0.997633,0.816292,2,7,0,8.12995,0.401111
-7.66416,1,0.816292,2,7,0,7.74026,0.302819
-7.70023,0.980601,0.816292,1,3,0,7.81767,0.382306
-7.63819,0.868805,0.816292,2,3,0,8.73407,0.334293
-7.78797,0.732804,0.816292,2,3,0,10.0983,0.410135
-8.38852,0.925117,0.816292,2,7,0,8.42829,0.184798
-8.7109,0.958954,0.816292,1,1,0,8.74533,0.160926
-8.90908,0.983768,0.816292,2,7,0,8.9096,0.56198
-7.78082,1,0.816292,2,3,0,8.69362,0.263676
-8.04717,0.896073,0.816292,1,3,0,8.73287,0.461877
-8.43397,0.697591,0.816292,1,3,0,10.3795,0.181035
-8.07639,1,0.816292,1,1,0,8.38679,0.216034
-7.66135,0.964667,0.816292,1,3,0,8.41462,0.363034
-7.7502,0.983131,0.816292,2,3,0,7.81277,0.399528
-7.70833,1,0.816292,1,1,0,7.74728,0.385463
-7.73098,0.998384,0.816292,2,3,0,7.7403,0.393461
-7.9016,0.963518,0.816292,1,1,0,7.90177,0.435908
-8.14487,0.947104,0.816292,1,1,0,8.15956,0.476787
-7.70971,0.936374,0.816292,1,3,0,8.63214,0.283324
